"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Green_Mat.Green_Mat","24","0","0","20","0","Compiling Green_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Carpark_floor_Mat.Carpark_floor_Mat","24","0","0","20","0","Compiling Carpark_floor_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Brown_Mat.Brown_Mat","24","0","0","20","0","Compiling Brown_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Bin_Grey_Mat.Bin_Grey_Mat","24","0","0","20","0","Compiling Bin_Grey_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Floor_texture_Mat.Floor_texture_Mat","24","0","0","35","0","Compiling Floor_texture_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/wall_texture_Mat.wall_texture_Mat","24","0","0","35","0","Compiling wall_texture_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Windows_Mat.Windows_Mat","24","0","0","20","0","Compiling Windows_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Costsalot_Mat.Costsalot_Mat","24","0","0","20","0","Compiling Costsalot_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Bacchus_sign_Mat.Bacchus_sign_Mat","24","0","0","20","0","Compiling Bacchus_sign_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Red_fruit_Mat.Red_fruit_Mat","24","0","0","20","0","Compiling Red_fruit_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Oranges_Mat.Oranges_Mat","24","0","0","20","0","Compiling Oranges_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Mural_Mat.Mural_Mat","24","0","0","20","0","Compiling Mural_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Market_Roof_2_Mat.Market_Roof_2_Mat","24","0","0","20","0","Compiling Market_Roof_2_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Market_Roof_1_Mat.Market_Roof_1_Mat","24","0","0","20","0","Compiling Market_Roof_1_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Fish_Grey_Mat.Fish_Grey_Mat","24","0","0","20","0","Compiling Fish_Grey_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Blue_Building_Mat.Blue_Building_Mat","24","0","0","20","0","Compiling Blue_Building_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Black_Mat.Black_Mat","24","0","0","20","0","Compiling Black_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Bank_Sign_Mat.Bank_Sign_Mat","24","0","0","20","0","Compiling Bank_Sign_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Apples_Mat.Apples_Mat","24","0","0","20","0","Compiling Apples_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Building_acc_2_Mat.Building_acc_2_Mat","24","0","0","20","0","Compiling Building_acc_2_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Bench_Decal_Mat.Bench_Decal_Mat","24","0","0","20","0","Compiling Bench_Decal_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Nahbros_logo_Mat.Nahbros_logo_Mat","24","0","0","20","0","Compiling Nahbros_logo_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Cineworld_logo_Mat.Cineworld_logo_Mat","24","0","0","20","0","Compiling Cineworld_logo_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Chorizo_logo_Mat.Chorizo_logo_Mat","24","0","0","20","0","Compiling Chorizo_logo_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Burger_Pope_Sign_Mat.Burger_Pope_Sign_Mat","24","0","0","20","0","Compiling Burger_Pope_Sign_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Local_Store_Sign_Mat.Local_Store_Sign_Mat","24","0","0","20","0","Compiling Local_Store_Sign_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Kebab_house_sign_Mat.Kebab_house_sign_Mat","24","0","0","20","0","Compiling Kebab_house_sign_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Insurance_Mat.Insurance_Mat","24","0","0","20","0","Compiling Insurance_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Frame_Mat.Frame_Mat","24","0","0","20","0","Compiling Frame_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Cone_Mat.Cone_Mat","24","0","0","20","0","Compiling Cone_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Untitled-1_Mat.Untitled-1_Mat","24","0","0","20","0","Compiling Untitled-1_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Spitfire_Sign_Mat.Spitfire_Sign_Mat","24","0","0","20","0","Compiling Spitfire_Sign_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/road_Mat.road_Mat","24","0","0","20","0","Compiling road_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Orange_Mat.Orange_Mat","24","0","0","20","0","Compiling Orange_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Oatcakes_Mat.Oatcakes_Mat","24","0","0","20","0","Compiling Oatcakes_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Meshes/CubeMaterial.CubeMaterial","24","0","0","35","0","Compiling CubeMaterial: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","24","0","0","10","0","Compiling DefaultRibbonMaterial: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons}"
"/Game/SideScrollerBP/Team777/Material/ShinyMetal.ShinyMetal","24","0","0","60","0","Compiling ShinyMetal: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithNiagaraMeshParticles}"
"/Niagara/DefaultAssets/M_Gnomon.M_Gnomon","24","0","0","6","0","Compiling M_Gnomon: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithNiagaraMeshParticles}"
"/Game/SideScrollerBP/Team777/Meshes/t_platform_Mat.t_platform_Mat","24","0","0","35","0","Compiling t_platform_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/SideScrollerBP/Team777/Meshes/lambert1.lambert1","24","0","0","35","0","Compiling lambert1: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Walls_supermarket_Mat.Walls_supermarket_Mat","24","0","0","20","0","Compiling Walls_supermarket_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Torch_Light_Mat.Torch_Light_Mat","24","0","0","20","0","Compiling Torch_Light_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Supermarket_walls_Mat.Supermarket_walls_Mat","24","0","0","20","0","Compiling Supermarket_walls_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Supermarket_floor_Mat.Supermarket_floor_Mat","24","0","0","20","0","Compiling Supermarket_floor_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/lyle_and_luke_Mat.lyle_and_luke_Mat","24","0","0","20","0","Compiling lyle_and_luke_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Kyles_Cola_logo_Mat.Kyles_Cola_logo_Mat","24","0","0","20","0","Compiling Kyles_Cola_logo_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Grey_Mat.Grey_Mat","24","0","0","20","0","Compiling Grey_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Flour_Packet_Mat.Flour_Packet_Mat","24","0","0","20","0","Compiling Flour_Packet_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Floor_Bridge_Texture_Mat.Floor_Bridge_Texture_Mat","24","0","0","20","0","Compiling Floor_Bridge_Texture_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/digestive_red_Mat.digestive_red_Mat","24","0","0","20","0","Compiling digestive_red_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Digestives_logo_Mat.Digestives_logo_Mat","24","0","0","20","0","Compiling Digestives_logo_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Brown_tree_Mat.Brown_tree_Mat","24","0","0","20","0","Compiling Brown_tree_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Modules/ModuleTextures/Bin_Decal_Mat.Bin_Decal_Mat","24","0","0","20","0","Compiling Bin_Decal_Mat: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__4459.Material__4459","24","0","0","20","0","Compiling Material__4459: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3386.Material__3386","24","0","0","20","0","Compiling Material__3386: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3384.Material__3384","24","0","0","20","0","Compiling Material__3384: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3383.Material__3383","24","0","0","20","0","Compiling Material__3383: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3382.Material__3382","24","0","0","20","0","Compiling Material__3382: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3381.Material__3381","24","0","0","20","0","Compiling Material__3381: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3380.Material__3380","24","0","0","20","0","Compiling Material__3380: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3379.Material__3379","24","0","0","20","0","Compiling Material__3379: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3376.Material__3376","24","0","0","20","0","Compiling Material__3376: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3375.Material__3375","24","0","0","20","0","Compiling Material__3375: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3374.Material__3374","24","0","0","20","0","Compiling Material__3374: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3373.Material__3373","24","0","0","20","0","Compiling Material__3373: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/SideScrollerBP/Team777/Meshes/Material__3372.Material__3372","24","0","0","20","0","Compiling Material__3372: Platform=GLSL_ES3_1_ANDROID, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
